Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20
1.373015869344088813e+01,-1.051264512566314124e+01,1.304096769420762580e+00,8.969591422742265729e-01,-1.828808754774961409e+00,4.455759374276444973e+00,5.286848348412609866e+00,6.274368043171823395e+00,7.112799511450912604e+00,8.111182570377287959e+00,9.016337810811197784e+00,9.854496737212503632e+00,1.083342914199337237e+01,1.168968033664656225e+01,1.246213499833658034e+01,1.347683014953757130e+01,1.437757706484023501e+01,1.530412985822108496e+01,1.610010925490027489e+01,1.706902427247165122e+01
4.404269048989911894e+00,-9.551001751173579635e+00,7.481570322026993836e+01,1.372541589795824635e+00,-2.716243722658393533e+00,6.883164104934183847e+00,8.179488138474495074e+00,9.562629263142008895e+00,1.095782745680062398e+01,1.242457464018492530e+01,1.363653643204512989e+01,1.502683934673212640e+01,1.640525988669651980e+01,1.792583964736820690e+01,1.916454062755448007e+01,2.063935188700473944e+01,2.192698869166325437e+01,2.325914850618269369e+01,2.478443444217982616e+01,2.610244637168560899e+01
6.634538951526458561e-02,-3.499864044119233242e+00,1.066305011761895685e+02,8.250159084376154084e-01,-1.602579314103303343e+00,4.078951003430133504e+00,5.044370759798789905e+00,5.856634415341787303e+00,6.615739185440057568e+00,7.470073425144756918e+00,8.183602222576713103e+00,9.170806602597293633e+00,9.842740195790200985e+00,1.066796720928864417e+01,1.160872207082039331e+01,1.231756171541776546e+01,1.318143853882848227e+01,1.396143782474596584e+01,1.485717655196376619e+01,1.567066034087081938e+01
-7.589591467974940997e-01,-2.200905276988696535e+00,9.008545999898702306e+00,3.898884731899466272e-01,-8.016325332027766093e-01,1.887683636183769886e+00,2.287589166355286086e+00,2.824039885682082751e+00,3.194389817638654705e+00,3.578812905758939511e+00,3.989425652580849135e+00,4.193171995533920615e+00,4.671331436348133970e+00,5.025450636456012532e+00,5.425585868184383820e+00,5.852245280832717000e+00,6.288217423322338462e+00,6.660720531590827775e+00,6.925591540351092590e+00,7.329526252069486603e+00
3.858982420079336784e+00,-9.414244638282053046e+00,3.755448292668278754e+01,8.371379871364925673e-01,-1.594433691133947617e+00,4.131116251717114274e+00,5.018711071660201029e+00,5.829455237102914467e+00,6.725881258624744952e+00,7.513996469631350372e+00,8.442984491731490237e+00,9.241647861301448330e+00,1.000734404471724126e+01,1.083459155353883396e+01,1.174061631669333394e+01,1.252404382472301414e+01,1.338004642127817512e+01,1.426018177277287435e+01,1.510767714470103407e+01,1.589815272130492474e+01
2.127422273358097016e+01,-1.476281792680326443e+00,-1.253257627944141177e+02,5.485490010300017039e-01,-1.035164153932378817e+00,2.785412826120206464e+00,3.210922393430653443e+00,3.896240966873835809e+00,4.331236488617604685e+00,4.925537103718991894e+00,5.549409009553487593e+00,6.073062427569124289e+00,6.525894253552344537e+00,7.143989906706016413e+00,7.674238882094174485e+00,8.130967386709162525e+00,8.874196673413326408e+00,9.364603570072352667e+00,9.883716780738129870e+00,1.050234348884949753e+01
1.600751453740821972e+01,-9.247664913299226797e+00,1.162315231330833285e+02,4.483453237430701233e-01,-9.756601919677978518e-01,2.296885903341961743e+00,2.653898679257994164e+00,3.175876964562380333e+00,3.653593942020326502e+00,4.032665795805240982e+00,4.529072057000896656e+00,4.861490268469812470e+00,5.324843605340884523e+00,5.865483964923963178e+00,6.178332786472362059e+00,6.635347210787603700e+00,7.272905298245089689e+00,7.615302889286369670e+00,8.114216701318396119e+00,8.504677976217033475e+00
-5.310990201727303628e-01,1.711262046140202830e+00,2.136787086503481703e+01,1.015479133704999315e+00,-2.119334844807677865e+00,4.986467887229230733e+00,6.153155341894544605e+00,7.123750370904783580e+00,8.084597910284667677e+00,9.237881316103770502e+00,1.018834206606450365e+01,1.114651280841831849e+01,1.217511067373044398e+01,1.327222536520137730e+01,1.423272611624900641e+01,1.516973679522313034e+01,1.629164842589667472e+01,1.732514134112938109e+01,1.832656233811642821e+01,1.926873670862796573e+01
1.229339815046034090e+01,-1.043789593814024741e+01,-7.387768873877740816e+01,9.060722219167524072e-01,-1.832459034777970563e+00,4.553924374629441552e+00,5.445773743987075477e+00,6.283452196288178193e+00,7.293970105323380970e+00,8.137707227098880836e+00,9.110058752873147370e+00,9.958758613243645641e+00,1.096787257735761933e+01,1.173200637227248500e+01,1.270265692462402107e+01,1.353055679873780193e+01,1.457305448004912307e+01,1.549771804474134917e+01,1.626887741130297726e+01,1.727249087857657273e+01
1.624557036375918528e+01,-9.058691420254602278e+00,1.195561988019310888e+02,4.085110511379137499e-01,-9.136026377169481627e-01,2.142297927420523163e+00,2.527684190844367240e+00,2.872056463782302060e+00,3.264132601107077480e+00,3.593568295292742132e+00,3.987055821718773707e+00,4.403247469918573742e+00,4.935223995735981362e+00,5.313529789765173206e+00,5.777006292333460635e+00,6.065471452867517321e+00,6.570812513830638579e+00,6.982943965994110158e+00,7.278398779996052781e+00,7.860013450874189900e+00
1.218528595690671068e+00,6.770170360919903985e+00,-1.045815681296200523e+02,4.020035549480170944e-01,-7.764643173601853965e-01,2.094485285217789095e+00,2.476226696941169259e+00,2.721753978324326084e+00,3.177903105661831873e+00,3.567246533647949747e+00,4.085664582551626012e+00,4.463160782141843974e+00,4.893564966036493047e+00,5.148035848032133543e+00,5.719471722332587049e+00,6.121189418252705572e+00,6.504142073773576449e+00,6.933761565962135442e+00,7.293915718017702332e+00,7.646797539132052179e+00
9.669954496226434770e+00,1.070936923176831534e+01,2.029202079401535741e+01,5.428348027960461231e-01,-1.055065655221125720e+00,2.628791083131713169e+00,3.292202001710387016e+00,3.711428164621336734e+00,4.433167298440701565e+00,4.927835211505428248e+00,5.414680580477186034e+00,6.027686403730652565e+00,6.417185435299629148e+00,6.962937596577479127e+00,7.644705636062792742e+00,8.118508079443282455e+00,8.685199582713387656e+00,9.230457113533768521e+00,9.755691310034835695e+00,1.025577350406387112e+01
1.530905909590189040e+01,-9.682526591058991272e+00,9.430296528861256888e+01,2.472823049859010636e-01,-4.353673701680145225e-01,1.255128322044896994e+00,1.560643732373045545e+00,1.688530613491766363e+00,2.004216034467933394e+00,2.143042302553468392e+00,2.442253392556462011e+00,2.706122069943337483e+00,2.939800407635998702e+00,3.184330775730230823e+00,3.551949234693291935e+00,3.627905449056841647e+00,3.934837298750680112e+00,4.186205398072724293e+00,4.499816317780489072e+00,4.759100730800760459e+00
1.867483311872062401e+00,-7.243322712430406263e+00,-1.168873127422325808e+02,4.843823992174349780e-01,-9.505545879448741298e-01,2.501622401683249119e+00,3.004310136977632606e+00,3.311163044432855695e+00,3.799544649962200982e+00,4.389170958819337720e+00,4.815120158895781266e+00,5.241637893116466884e+00,5.903530858922583668e+00,6.363464413701906963e+00,6.712734070379942963e+00,7.267096339332331567e+00,7.820699391892889096e+00,8.318182969027384743e+00,8.670297467248364143e+00,9.271878234000070051e+00
4.071004750431534092e+00,9.512871094792423321e+00,2.514733662532991332e+01,5.832584375692732026e-01,-1.181439333864884533e+00,2.962822789536005530e+00,3.445623014357218850e+00,4.062114595079496127e+00,4.723079188484401669e+00,5.290223588740955663e+00,5.857051965909597868e+00,6.420478447722764770e+00,7.038925893719339300e+00,7.501198740369145135e+00,8.124213783033329861e+00,8.801668806180867222e+00,9.332139674971763554e+00,9.924929974108646746e+00,1.046975990757736419e+01,1.115210508008402179e+01
1.911656885204890699e+01,6.240050948535556863e+00,7.178638086429963039e+01,7.526219885365685869e-01,-1.533691252562158436e+00,3.783585649828831610e+00,4.500098523274499662e+00,5.279360638420858010e+00,6.020282042252993904e+00,6.864717604315218047e+00,7.577766968562322347e+00,8.305111962707538709e+00,9.024184839995623264e+00,9.767866161991454632e+00,1.055753989871105247e+01,1.121489884933240688e+01,1.210163362418275135e+01,1.276518984246693833e+01,1.352795914375599118e+01,1.427495987267608157e+01
2.096283620275467996e+01,-2.902466011411287461e+00,-1.258917670709616630e+02,1.868708537715026430e-01,-4.158690039002556627e-01,8.986205306000922821e-01,1.106417205894831834e+00,1.259430517350446310e+00,1.411542575892977602e+00,1.757834405157001179e+00,1.787315909897373878e+00,1.968439768023264591e+00,2.231727621983132792e+00,2.415580624246020935e+00,2.566490211911015340e+00,2.858833130616222906e+00,2.968335229480639104e+00,3.269679460221023071e+00,3.331249020992016252e+00,3.637260404943886360e+00
1.609903427662713327e+00,-6.319267550418758539e+00,-7.434747113612475289e+01,2.956940920848251664e-01,-6.851158878192553647e-01,1.399591845925068023e+00,1.740034367544012417e+00,1.983171722478521914e+00,2.345164299909447969e+00,2.736031670749472511e+00,2.960413540094369633e+00,3.250230745975968283e+00,3.601432250723580530e+00,3.831984525694741350e+00,4.134250495622194599e+00,4.372306126034743556e+00,4.811060487300239608e+00,4.969498629424473179e+00,5.389639407597496934e+00,5.566409992788992511e+00
2.010574453936125749e+01,4.882402021977894968e+00,3.899582254594142228e+01,4.883364816824062871e-01,-1.055398261933574222e+00,2.453655727308138079e+00,3.011564019262809921e+00,3.480215748002466025e+00,3.944580872695384599e+00,4.490453152120570834e+00,4.918969991881602333e+00,5.414105166230213761e+00,5.927087382225274759e+00,6.379207699559398037e+00,6.773573982310206354e+00,7.347971212440276290e+00,7.764522330633695901e+00,8.399425024617329427e+00,8.780805736419333485e+00,9.309669391324110421e+00
2.123213109652770569e+01,-2.150195565007580800e+00,-1.306563671776172555e+02,5.628095029704364149e-01,-1.120255425104875746e+00,2.852763975705159716e+00,3.449410083110728831e+00,3.872283602594060348e+00,4.534578027353244778e+00,5.121947013615959499e+00,5.673817917331699157e+00,6.262458049658054193e+00,6.740765474761253984e+00,7.289119448239194554e+00,7.953566989977788992e+00,8.417292864823542331e+00,9.061735816424716816e+00,9.600564895939552201e+00,1.010643948740414011e+01,1.075191465012734682e+01
5.728025964836729322e+00,1.008030938365901008e+01,-1.197444577671647750e+02,1.261121999288698836e+00,-2.581658297422069204e+00,6.330684670218930776e+00,7.532961976356244094e+00,8.896022102587039626e+00,1.005860740753742277e+01,1.135284249814342239e+01,1.255501081061731128e+01,1.386035842363092563e+01,1.517205838207355129e+01,1.643066706410800748e+01,1.771147403093607053e+01,1.898317113251982846e+01,2.027732107695497987e+01,2.146998889448976655e+01,2.260720349039793220e+01,2.398319203105036834e+01
1.932779649406834110e+01,-4.029018888034407553e+00,-7.390317729440711503e+01,1.053457736203319062e+00,-2.151518332116209908e+00,5.227986463074743462e+00,6.349766174802920382e+00,7.344523147289459430e+00,8.443751873926938600e+00,9.393791600786038032e+00,1.044949577589795098e+01,1.164822415295872027e+01,1.260339608312238724e+01,1.369806369350746067e+01,1.473690625922675501e+01,1.575325754528570599e+01,1.680054878521216466e+01,1.782114266899212041e+01,1.900646853317413942e+01,2.008105948434566912e+01
1.585975470133596232e+01,8.500184095722637778e+00,9.959555063864246449e+01,7.047453330727916354e-01,-1.494390322776635527e+00,3.620728210189134266e+00,4.287337872671915129e+00,4.985607965813954934e+00,5.590148748260398648e+00,6.437970327593581565e+00,7.040304354369578910e+00,7.831788536831084890e+00,8.406103378753664757e+00,9.259889811084248024e+00,9.903147368233064185e+00,1.054338635471814989e+01,1.131616309455787750e+01,1.188539497854990934e+01,1.273632955362179153e+01,1.348435472092715592e+01
1.004550782694806088e+01,-1.081009732078252483e+01,-1.067802303560503532e+02,9.084258205429041055e-01,-1.803410566231659296e+00,4.538429751358258990e+00,5.520097397928900307e+00,6.379264401257740857e+00,7.199280130294102520e+00,8.100098258265948203e+00,9.003395280668673450e+00,1.001719300789359401e+01,1.096745251195989646e+01,1.189752606853933692e+01,1.262529700655863074e+01,1.352723041396184556e+01,1.452224192028675986e+01,1.535369647776217228e+01,1.640586048426641597e+01,1.725114012652126760e+01
1.498736619967566241e+01,9.635217598229598224e+00,1.146611237868199140e+02,9.385932734736418537e-02,-1.828182978281318871e-01,4.279668950706690400e-01,6.527685238684806102e-01,6.258458705021583413e-01,8.147968496316075893e-01,7.894459024573284855e-01,9.801367804097376180e-01,1.121985171038328399e+00,1.060503276339406442e+00,1.279693063140165066e+00,1.329580021235036380e+00,1.339648493827930720e+00,1.535479222032045232e+00,1.645938338259310019e+00,1.713339135425739235e+00,1.812486843008368265e+00
2.086577645159712091e+01,-6.679872129706872219e-02,-9.364627822713666205e+01,5.116607053281728712e-01,-9.454800153705199550e-01,2.621594942628214131e+00,3.166326627284427264e+00,3.488586223999282421e+00,4.071593584016839351e+00,4.695989098198039002e+00,5.065736184274849840e+00,5.675129118305134668e+00,6.172097384688614241e+00,6.723830239848964219e+00,7.209750231000146670e+00,7.638857907699668104e+00,8.160735740277459627e+00,8.796690834540488169e+00,9.184667596539830114e+00,9.680000175945639995e+00
6.929773427583798551e+00,1.061056305750915918e+01,-1.339956815396497269e+01,1.143113896638620730e+00,-2.314726978474137553e+00,5.751611878361041263e+00,6.822898212463818446e+00,8.028198457142483591e+00,9.116068880135149044e+00,1.034906976958633784e+01,1.145535476569994060e+01,1.265392028520541778e+01,1.365862594743839509e+01,1.486202426196078896e+01,1.600731128783550616e+01,1.713653960929539721e+01,1.822107552732951063e+01,1.951013195179259441e+01,2.062002286191841094e+01,2.175102507904192350e+01
6.684501080805560491e-01,6.048407202227885193e+00,-1.175018102806730695e+02,6.642653295642128031e-01,-1.303413918230704294e+00,3.383075850992429690e+00,4.028518972866912407e+00,4.581776930647161628e+00,5.352184897548763587e+00,6.074087416107199822e+00,6.662096284650255384e+00,7.335182031234586120e+00,7.947723611709654357e+00,8.642060211896621880e+00,9.392682698818289211e+00,1.005825823744818237e+01,1.066719900744815774e+01,1.138681803473257936e+01,1.200603561194234281e+01,1.253134514475303440e+01
1.900655273607767981e+01,6.654031535202995506e+00,8.054122596961325087e+01,1.659238884639042400e-01,-3.335496847264284304e-01,7.945158725029140001e-01,9.338353007457763644e-01,1.247039120179572080e+00,1.408374103751279582e+00,1.535370737763801063e+00,1.605463252089726955e+00,1.861028182242786988e+00,2.047076501076861899e+00,2.095121800534056167e+00,2.318660871811520252e+00,2.451630535423582113e+00,2.657706415090796082e+00,2.809941599920654731e+00,3.014083499288148005e+00,3.073925882177906299e+00
2.074885151198906641e+01,2.567927669944721769e-01,-8.469147903617671602e+01,7.055826168731536008e-01,-1.447833917368365864e+00,3.497349440373084928e+00,4.289252379446246266e+00,4.997228791378290680e+00,5.591714072006699787e+00,6.391339903255319754e+00,7.066541612888806334e+00,7.812625137822265309e+00,8.488640226962566260e+00,9.239733780057846957e+00,9.833171018824824472e+00,1.055277871196445005e+01,1.120535450853530612e+01,1.194163104794150065e+01,1.276404279180174939e+01,1.330901719084766910e+01
1.370527180741212447e+01,1.034076642909293753e+01,1.198160103468314901e+02,4.720703735542300383e-01,-8.559561055851087064e-01,2.286654504892594808e+00,2.837233191337117155e+00,3.376857495459927527e+00,3.716772772757360066e+00,4.282646148032938527e+00,4.802058869048032363e+00,5.266655997251697308e+00,5.633372837303985747e+00,6.225270400311760710e+00,6.705180261235287098e+00,7.065304363132488774e+00,7.508674180346292637e+00,8.017731785544278011e+00,8.423842095983486544e+00,8.961377988353046220e+00
2.026151373083261120e+01,3.345738813906676601e+00,-6.731975624350553522e-01,5.982554363961302135e-01,-1.201520217021591286e+00,2.892593850144193013e+00,3.679201555734277651e+00,4.132917972742022883e+00,4.693958039702954999e+00,5.358932509311290282e+00,6.050475820575760721e+00,6.597773926172330050e+00,7.108720320946862792e+00,7.770764798683519992e+00,8.362721403148087873e+00,8.995994986150847694e+00,9.484297756153010184e+00,1.019687725486192598e+01,1.070997626415677040e+01,1.132706583358044838e+01
-3.353881202317765542e-01,4.018768082217509807e+00,9.353410297121666872e+01,3.869149404103796597e-01,-8.207930565634542486e-01,1.836990205652060615e+00,2.379917294478557821e+00,2.711374598931863389e+00,3.091895258243101630e+00,3.548240865744765493e+00,3.966325441492802639e+00,4.294297384388130467e+00,4.739977863017083237e+00,5.034100882827892143e+00,5.504100706797872888e+00,5.811657494842854987e+00,6.250275865444342216e+00,6.609638906415195692e+00,6.975444160485366751e+00,7.321243207478890014e+00
4.425358285434660033e+00,9.412390543662628062e+00,-6.961407293181509637e+00,2.736056185646046357e-01,-4.818423622896906844e-01,1.448676631371834889e+00,1.630887415780154504e+00,1.846568514252642679e+00,2.122573934154485809e+00,2.419636065306782768e+00,2.805751311371598611e+00,2.943996417694052070e+00,3.285115916683926773e+00,3.541830750458915933e+00,3.820432362118526548e+00,4.087767602221176411e+00,4.400500048635263006e+00,4.672022648876825279e+00,4.958689917495871846e+00,5.230749470182534111e+00
2.246799835316029004e+00,-7.756021045569954531e+00,-1.153099936168266453e+02,4.758993007782521545e-01,-1.034471892533037396e+00,2.453678033455395813e+00,2.908539150564970921e+00,3.387755747271430806e+00,3.720143583975919377e+00,4.365974299012245652e+00,4.790781602088221014e+00,5.270256774904577668e+00,5.706570631527489113e+00,6.252876351397189225e+00,6.744630560533233954e+00,7.110298346101256328e+00,7.635210996679789197e+00,8.127177563767981283e+00,8.596207208955908285e+00,8.988123037956626149e+00
1.551874807032901771e+01,9.270344065573185688e+00,1.115909869046290765e+02,2.267842936922900565e-01,-5.152521834928132094e-01,1.169103458228735182e+00,1.360844860591261529e+00,1.524141326558503762e+00,1.898244392296767780e+00,2.116191677044984232e+00,2.330816948754544704e+00,2.447422550773796779e+00,2.736765727731213182e+00,2.908902526732300320e+00,3.095987004442364743e+00,3.368242715964628431e+00,3.699782455308106677e+00,3.944205164215322412e+00,3.989897484389346438e+00,4.225771777810417795e+00
9.910369356605130520e+00,-1.100175721951021579e+01,-1.064551180482400525e+02,4.941965786683024109e-01,-9.050146445038120824e-01,2.389826912792758495e+00,2.985347721252496367e+00,3.503654809063271092e+00,3.981833963420201350e+00,4.475922847371885283e+00,5.028476417442143465e+00,5.408272930254632627e+00,5.950407451444799101e+00,6.330115448015277479e+00,6.900294446200158305e+00,7.479063265548766104e+00,7.965490749247291724e+00,8.322535946179570487e+00,8.924671277671007985e+00,9.374927227340778657e+00
2.159591609833615422e-01,-5.582878759557738491e+00,3.867431506304780697e+01,1.147894594098064269e+00,-2.359543780370437105e+00,5.679578099426535687e+00,6.934273731534209340e+00,7.970465218683933095e+00,9.120558698481930904e+00,1.039142642350051382e+01,1.144372412736962730e+01,1.267905374044256384e+01,1.379003610655726320e+01,1.499209777016739764e+01,1.598828856532379561e+01,1.718555901316689116e+01,1.843265339774558953e+01,1.957621868369663076e+01,2.073686355612058207e+01,2.175465693082153251e+01
1.683812903589493715e+01,8.639106210808618513e+00,1.093983431347228077e+02,6.318945477614413830e-01,-1.281104180794451430e+00,3.215210471013488114e+00,3.818026849081924912e+00,4.410888654834918654e+00,5.129442037567494062e+00,5.758349780150988195e+00,6.311982351911826328e+00,6.977680282487231267e+00,7.582596943012381630e+00,8.314063032291567623e+00,8.843816773436193657e+00,9.504653397692438332e+00,1.020403709012336613e+01,1.081037878611476444e+01,1.139352712575456472e+01,1.206264436140078011e+01
4.805951563794410575e+00,-9.144120390176105673e+00,7.578732094794438012e+01,3.499241261405580117e-01,-6.272279125636410768e-01,1.650750555870550862e+00,2.180426874853878427e+00,2.478258039083307551e+00,2.755855789554273017e+00,3.074607384185190195e+00,3.434915708003365431e+00,3.938863111465822353e+00,4.262605690604606146e+00,4.490624266248686602e+00,4.884413430203801809e+00,5.329877546744552497e+00,5.645716661380435042e+00,6.039245407741598015e+00,6.242956587211800468e+00,6.622639904125887433e+00
-4.463939498340714351e-01,3.699854807400662637e-01,-9.312869952537538154e+01,8.197569258816916893e-01,-1.565153398271384777e+00,4.131522884506724225e+00,4.848079152101158584e+00,5.699536793095881571e+00,6.559615155412782173e+00,7.405031091623347272e+00,8.224338918151762101e+00,8.950411043279554946e+00,9.809613386959025405e+00,1.056807319412243551e+01,1.145036454379503787e+01,1.237777737103120046e+01,1.307083812548279056e+01,1.386068651331894408e+01,1.474587238723896121e+01,1.549960986766020810e+01
1.727006913996338966e+01,-8.311022275231223944e+00,1.116891283328085791e+02,8.153017250334463339e-01,-1.655724929016382241e+00,3.979991899469065508e+00,4.842366778384780801e+00,5.684427715295218952e+00,6.621801997096842918e+00,7.404895260600540041e+00,8.212219788929251862e+00,8.907873120171698744e+00,9.687246744610447990e+00,1.060992806229185526e+01,1.139249159591809146e+01,1.213223148633737480e+01,1.298599868157568515e+01,1.384026913821177907e+01,1.459976333542390314e+01,1.544581324095972619e+01
4.317096917481499929e-01,4.922500702086751723e+00,-2.379708549964541930e+01,8.940202826821431747e-01,-1.772327458900214037e+00,4.505994845925758163e+00,5.279657896981625242e+00,6.204455379770023704e+00,7.214793942853775732e+00,8.032118236518892118e+00,8.910814228861372754e+00,9.886972247556682802e+00,1.074717634036192138e+01,1.155055762972817313e+01,1.249463667151224300e+01,1.341090688028180011e+01,1.439048116486070050e+01,1.516374769565433844e+01,1.601239363041005959e+01,1.701973874133196318e+01
1.938923571190426998e+01,5.179289129947078685e+00,4.823851715280751051e+01,7.559468659591681572e-01,-1.426864569610870825e+00,3.731903946313829490e+00,4.557059461230796416e+00,5.356347723391018611e+00,6.046765064129052902e+00,6.854421161433569942e+00,7.582380748335164178e+00,8.344090268132141830e+00,9.129385612478831291e+00,9.807316076700020702e+00,1.067909498553904157e+01,1.130152074560087527e+01,1.213644564374772017e+01,1.280679795360748408e+01,1.360183490253764482e+01,1.437328395077927468e+01
2.125904044785970726e+01,-9.858550383705195763e-01,-1.180397066985164685e+02,1.389628845098471066e+00,-2.743758117928891682e+00,7.009756595367448995e+00,8.417400525243550646e+00,9.720962050000441224e+00,1.112965222259382436e+01,1.245858904932680566e+01,1.391343519383272564e+01,1.538550184942816657e+01,1.669170212034989831e+01,1.804410741895591030e+01,1.949369731441122511e+01,2.088454589943740558e+01,2.230474559811427682e+01,2.366660440886918693e+01,2.509172012799727369e+01,2.635930323520516794e+01
-5.941526824424325781e-01,3.810986377045756157e+00,1.142722186890117655e+02,3.114840106972739942e-01,-6.209977897699442417e-01,1.573679706730973793e+00,1.889135602810561920e+00,2.231964526005084437e+00,2.543393135023056306e+00,2.793065421240521928e+00,3.136481869578606307e+00,3.380412446377280666e+00,3.686900015117662299e+00,3.984924524367627008e+00,4.285956653252962489e+00,4.680466249880295138e+00,4.927734116187585833e+00,5.390675266806546517e+00,5.697645699887647019e+00,5.843717492032807215e+00
-2.465957059111971716e-01,-4.469179142678401107e+00,1.173865415353819799e+02,5.180786709593718786e-01,-1.015764442166879000e+00,2.550909148563223372e+00,3.191621498223455422e+00,3.700801913562295820e+00,4.205780557389961594e+00,4.604167581536220410e+00,5.192875917568815503e+00,5.693133443997891341e+00,6.167255340745878556e+00,6.791850425780931566e+00,7.194382317069906385e+00,7.708270592324755199e+00,8.341451501521190082e+00,8.846016347403036661e+00,9.379964414328931355e+00,9.801820446179927870e+00
-5.450423015848180341e-01,2.149083045418139992e+00,6.346134195809903389e+01,5.852563203586512719e-01,-1.267439972673780835e+00,2.964915447015166627e+00,3.418271739013408084e+00,4.070779686371929884e+00,4.608582012546014184e+00,5.254364203223194529e+00,5.952409239372415506e+00,6.349479353130894843e+00,6.991588354444859377e+00,7.597888147861554309e+00,8.142720743189840960e+00,8.849043169466286329e+00,9.435153687913366838e+00,9.851967688470599782e+00,1.053074838906461252e+01,1.114419264122821573e+01
1.991995243436126373e+01,4.771576681874496018e+00,3.706718370758700587e+01,3.371361111605768457e-01,-7.629361836864074764e-01,1.604130896442855780e+00,1.994804517224322726e+00,2.353513586776438515e+00,2.667313424069264638e+00,3.011120402628769011e+00,3.275338153144091713e+00,3.800988930297747093e+00,4.066339165467317329e+00,4.295766493541796294e+00,4.672888877011353692e+00,5.038705198768318461e+00,5.312386517847448530e+00,5.634093903761165478e+00,6.048571650133774291e+00,6.398550417121769307e+00
6.834185600247231207e+00,1.050352249402514992e+01,-2.895067735515321772e+01,4.914054842529915756e-01,-9.647027038270846733e-01,2.367654901179817806e+00,2.958261455638282023e+00,3.539210405179769481e+00,4.016141190401580019e+00,4.467395756969205323e+00,4.816434289310554284e+00,5.445713959889562972e+00,5.835221558893493921e+00,6.440991047588578766e+00,6.944629023765028109e+00,7.451000522596309850e+00,7.879629044979726160e+00,8.453144525407280341e+00,8.775819618130567434e+00,9.414567196639698210e+00
1.954353327473935309e+01,4.716068713282350444e+00,3.721701303127952798e+01,1.194433467546442085e+00,-2.362547176051975839e+00,5.955987111085677022e+00,7.224146178792410389e+00,8.417209972017193564e+00,9.487122977786782485e+00,1.066664856180866572e+01,1.185653683952246773e+01,1.313391672578037728e+01,1.425665044232182410e+01,1.555876069595060329e+01,1.676805176810973208e+01,1.784943325047789031e+01,1.918936095390064978e+01,2.029782726124673431e+01,2.147151060242947196e+01,2.273962516160238678e+01
-3.587104493491342083e-01,-3.587080217116890068e+00,1.138286260085977517e+02,6.607690544796612775e-01,-1.300898872126898365e+00,3.331957779435297695e+00,4.064244724408831999e+00,4.554884978221178216e+00,5.254683778359207302e+00,6.032405751134003680e+00,6.600817399720898315e+00,7.193999391500919494e+00,7.947533773015128311e+00,8.522688408984070207e+00,9.257935223532930635e+00,9.886225700244487768e+00,1.048411657630560789e+01,1.129045955169142346e+01,1.189672430450190355e+01,1.261204736157135819e+01
2.100879679607144368e+01,-4.242194680323398970e+00,-1.135577506855651535e+02,8.859548854020010689e-01,-1.811114870840522695e+00,4.470054643721715237e+00,5.218780505431329431e+00,6.202938123866640119e+00,7.150165739189014324e+00,8.070101948881088560e+00,8.932531808724389677e+00,9.822075808185809720e+00,1.055607713170313389e+01,1.154739399517205989e+01,1.249255332394969820e+01,1.338395932075137651e+01,1.415421679621342932e+01,1.497839815709919975e+01,1.593846865950297165e+01,1.688313565499461788e+01
9.403119048837240257e+00,-1.036056736635910624e+01,-7.427933580942392666e+01,4.075181943680571406e-01,-8.046856318740600589e-01,2.134256500555669067e+00,2.402175044691517325e+00,2.778769916496365955e+00,3.223958712295704299e+00,3.568295496610669915e+00,4.059970676138138224e+00,4.530267070230515891e+00,4.795944820316967672e+00,5.270722020307418987e+00,5.639539071180783125e+00,6.186131652669037528e+00,6.443018405552122019e+00,6.946912142846925597e+00,7.432233852228312010e+00,7.830235606346660937e+00
4.551000464085254826e+00,9.147282007703761764e+00,-3.294295190562757103e+00,6.967555816156203452e-01,-1.392754789631927670e+00,3.424185101606727955e+00,4.241650696906998697e+00,4.915095753429619130e+00,5.616186822026389081e+00,6.311208588122797281e+00,7.055812210372000237e+00,7.689206630453035096e+00,8.328109805495484963e+00,9.081552291802461596e+00,9.778818158491016987e+00,1.051430250449433146e+01,1.113888566267714708e+01,1.183337452521637267e+01,1.253632753583540982e+01,1.325139087184098940e+01
-5.751597324586956717e-01,1.862980246395694151e+00,3.611027130441724609e+01,3.589828212301165444e-01,-7.626592515228237668e-01,1.761378251169957387e+00,2.102230740508673978e+00,2.565300922011615636e+00,2.830713529766843983e+00,3.144993967919146094e+00,3.564090684649123819e+00,3.942431293910474199e+00,4.400492664999530845e+00,4.649169770689588255e+00,5.094897697363289346e+00,5.356168546259151064e+00,5.664972539027385068e+00,6.116226078017077405e+00,6.458353179644804598e+00,6.790284092195286725e+00
-1.172830842410219176e+00,-6.796710563027473506e-02,-1.232785370562067300e+02,3.503286749446885562e-01,-6.111737950947510045e-01,1.717758025590374826e+00,2.105854893709727005e+00,2.448121450666292720e+00,2.841385915853763766e+00,3.057139048002486703e+00,3.429566246921934347e+00,3.917894764463753621e+00,4.164139569150926867e+00,4.602296916466015020e+00,4.974843143647706967e+00,5.186082239049619069e+00,5.631535251806676357e+00,6.054137394427760555e+00,6.380082202917234824e+00,6.706593856983714019e+00
